price,bedrooms,bathrooms,floors,view,sqft_basement,grade_category
387990.0,4,2.5,2.0,0,0,3
500000.0,4,2.5,2.0,0,0,3
650000.0,4,2.5,2.0,0,0,2
646000.0,4,2.5,2.0,0,0,3
323400.0,4,3.0,1.0,0,630,3
300000.0,3,2.5,2.0,0,0,2
550000.0,3,1.75,1.5,0,0,2
400000.0,3,1.0,1.0,0,0,2
255000.0,4,1.75,1.0,0,550,2
215000.0,3,1.0,1.0,0,0,2
212000.0,3,1.75,1.0,0,0,2
265000.0,3,1.75,1.0,0,0,3
225000.0,2,1.0,1.0,0,0,1
380000.0,3,1.0,1.0,0,0,2
600000.0,4,2.5,2.0,0,0,3
600000.0,3,2.25,2.0,0,0,3
315000.0,3,2.5,2.0,0,0,2
847000.0,5,1.0,2.5,0,0,3
730000.0,4,2.5,2.0,0,0,4
454450.0,4,3.0,2.0,0,0,3
341000.0,3,1.0,1.0,0,0,2
276693.0,4,1.0,1.5,0,0,2
185000.0,2,1.0,1.0,0,0,2
160000.0,2,2.5,2.0,0,0,2
270000.0,4,2.5,2.0,0,0,3
300000.0,4,1.5,1.0,0,0,2
264950.0,3,1.5,1.0,0,0,2
209950.0,2,1.0,1.0,0,210,1
850000.0,3,2.5,2.0,0,0,3
645000.0,4,2.5,2.0,0,0,3
855000.0,4,2.25,2.0,0,0,3
632500.0,4,1.5,2.0,0,0,4
289950.0,3,2.5,2.0,0,0,3
850000.0,2,1.75,1.0,2,0,3
565000.0,4,2.75,2.0,0,0,3
792000.0,3,2.5,2.0,0,0,3
260000.0,3,2.25,1.0,0,750,2
585000.0,3,2.0,1.0,0,0,2
329000.0,4,2.0,1.5,0,0,2
750000.0,3,1.75,1.0,0,1200,3
495000.0,4,2.5,2.0,0,0,3
672500.0,3,1.75,1.0,2,250,3
405000.0,3,2.5,2.0,0,0,2
620000.0,3,1.75,1.0,1,1070,2
615000.0,4,2.25,1.0,0,880,3
753000.0,4,1.75,1.0,0,500,3
1600000.0,3,2.25,2.0,0,940,4
365000.0,3,1.5,1.0,0,0,2
870000.0,4,2.75,2.0,0,0,4
321000.0,4,2.5,2.0,0,0,2
280000.0,3,2.5,2.0,0,0,2
288000.0,3,2.5,2.0,0,0,2
248500.0,3,2.0,1.0,0,620,2
330000.0,4,2.5,2.0,0,0,2
740000.0,5,3.5,2.0,0,890,3
445000.0,3,2.5,2.0,0,0,3
198500.0,2,1.0,1.0,0,0,1
280000.0,7,2.5,2.0,0,0,2
336500.0,3,2.25,2.0,0,0,2
267000.0,3,2.5,2.0,0,0,2
315000.0,3,1.0,1.0,0,0,2
545000.0,4,2.5,2.0,0,0,3
299000.0,3,1.0,1.5,0,0,2
620000.0,3,2.5,3.0,0,172,3
575950.0,3,2.25,1.0,0,460,2
666500.0,4,2.5,2.0,0,0,3
180000.0,4,1.5,1.0,0,720,2
261350.0,3,1.75,1.0,0,0,2
1030000.0,4,3.5,1.0,0,1070,3
390000.0,3,1.75,1.0,0,0,3
253500.0,3,1.0,1.0,0,550,2
625000.0,4,2.5,2.0,0,0,3
255000.0,4,2.5,1.0,0,0,2
745000.0,4,2.5,2.0,0,0,4
1350000.0,4,3.5,2.0,0,0,4
350000.0,3,1.75,1.0,0,1040,2
475000.0,3,2.5,2.0,0,0,3
540000.0,3,2.5,2.0,0,0,3
175000.0,2,1.0,1.0,0,0,2
100000.0,2,0.75,1.0,0,0,1
890000.0,5,1.0,2.0,0,280,3
280000.0,3,2.5,2.0,0,0,2
486000.0,4,2.5,2.0,0,0,4
670000.0,5,2.5,2.0,0,0,3
480000.0,3,2.5,2.0,0,0,3
440000.0,3,1.75,1.0,0,440,1
743700.0,4,2.5,2.0,0,0,4
449950.0,3,1.75,1.0,0,0,2
367000.0,2,1.0,1.0,0,0,2
1185000.0,4,3.25,2.0,0,0,4
201000.0,3,1.0,1.0,0,0,1
575000.0,3,1.75,2.0,0,0,2
295000.0,3,2.5,1.0,0,520,2
190000.0,3,1.0,1.0,0,0,1
742500.0,2,3.0,1.0,0,670,3
600000.0,4,2.25,2.0,0,0,3
650000.0,4,2.75,2.0,0,0,3
275000.0,2,1.0,1.0,0,0,1
262500.0,3,2.0,1.0,0,0,1
399000.0,2,1.0,1.0,0,0,2
139000.0,4,1.5,1.0,0,0,2
575000.0,3,2.5,2.0,0,0,2
580000.0,2,1.0,1.0,0,0,2
468000.0,3,2.25,2.0,0,0,2
675000.0,4,4.0,2.0,0,0,4
318000.0,3,1.0,1.0,0,0,2
332100.0,5,3.5,2.0,0,680,3
175000.0,2,1.0,1.0,0,0,1
817000.0,4,2.25,2.0,0,0,3
1200000.0,4,3.0,2.0,0,0,3
525000.0,3,1.75,1.0,2,400,2
189000.0,3,1.0,1.5,0,0,1
629950.0,3,2.5,2.0,0,560,3
490000.0,3,2.25,1.0,2,400,2
415000.0,3,1.75,1.0,0,430,2
250000.0,2,1.0,1.0,0,0,1
400000.0,4,2.25,1.0,0,1020,2
935000.0,4,3.0,2.0,2,790,4
575000.0,4,2.5,1.0,0,1420,3
355000.0,2,1.0,1.0,0,0,2
926250.0,4,1.75,1.0,0,0,3
300000.0,3,1.75,1.0,0,400,2
616000.0,3,1.5,1.0,0,0,3
395000.0,2,1.75,2.0,0,0,3
245000.0,3,1.5,1.0,0,0,2
206000.0,3,1.0,1.0,0,0,1
706000.0,4,2.5,1.0,0,1090,3
341950.0,5,3.0,2.0,0,0,3
305000.0,3,1.0,1.0,0,0,2
575000.0,3,2.75,1.0,0,120,2
330000.0,3,1.0,1.0,0,0,1
445000.0,4,2.25,2.0,0,0,2
333000.0,3,1.0,1.0,0,0,2
225000.0,2,1.0,1.0,0,0,1
570000.0,4,2.5,2.0,0,0,3
630000.0,5,2.0,1.0,0,1020,2
779000.0,5,2.25,2.0,0,0,3
322968.0,5,1.75,1.0,0,0,2
595000.0,4,2.5,2.0,0,0,3
321000.0,4,1.0,1.0,0,0,2
653000.0,3,2.25,2.0,0,0,3
352750.0,2,1.75,2.0,0,100,2
424950.0,4,2.5,2.0,0,0,3
427000.0,5,2.75,1.0,0,990,2
438200.0,2,2.0,1.0,0,0,2
340000.0,1,1.0,1.0,0,0,1
548000.0,4,3.25,2.0,0,1090,4
411715.0,3,1.75,1.0,0,800,2
865000.0,4,4.0,2.0,0,0,3
688000.0,3,3.0,2.0,0,0,4
399950.0,4,2.5,2.0,0,0,3
555000.0,3,1.0,1.5,0,280,1
677000.0,3,2.0,1.0,0,900,2
410000.0,3,1.75,1.0,0,560,1
472000.0,2,2.25,2.0,0,0,3
755000.0,3,2.5,1.0,3,800,3
269900.0,5,1.75,1.0,0,0,2
667400.0,4,2.5,2.0,0,0,3
1220000.0,3,2.25,1.0,0,0,4
544000.0,3,2.5,2.0,0,280,3
315000.0,3,1.0,1.0,0,0,2
227000.0,4,1.0,1.5,0,0,1
765000.0,4,2.5,2.0,0,0,4
625000.0,3,3.0,3.0,0,280,3
822600.0,4,2.5,1.0,2,1500,3
515000.0,4,2.5,1.0,0,750,3
600000.0,3,1.0,1.0,1,0,3
525300.0,4,1.75,1.0,0,840,3
760000.0,4,3.0,1.0,2,850,3
202000.0,2,1.0,1.0,0,0,1
470000.0,3,2.0,1.0,0,0,3
810000.0,3,2.5,2.0,0,0,4
175000.0,3,1.0,1.0,0,400,2
440000.0,4,1.75,1.0,0,960,2
197000.0,2,1.0,1.0,0,0,1
254000.0,3,1.0,1.0,2,0,1
405000.0,3,1.0,1.5,0,0,2
416000.0,2,1.0,1.0,0,0,2
779950.0,4,2.75,3.0,0,0,3
658100.0,4,2.5,2.0,0,0,3
397000.0,2,1.75,1.0,0,660,2
815000.0,3,3.75,2.0,0,0,4
345000.0,2,1.0,1.0,0,0,2
305500.0,4,2.5,2.0,0,0,2
340000.0,3,2.25,1.0,0,0,3
330000.0,5,2.5,1.0,0,1220,2
269000.0,4,2.5,2.0,0,0,2
349950.0,3,1.0,1.0,0,0,2
431000.0,3,1.0,1.0,0,0,2
414000.0,5,3.0,2.0,0,0,3
619500.0,3,2.5,2.0,0,0,3
675000.0,3,1.75,1.0,0,0,2
380500.0,3,1.0,1.0,0,0,2
253000.0,3,1.5,1.0,0,0,1
157500.0,2,1.0,1.0,0,0,1
627000.0,4,2.0,1.0,0,0,3
249500.0,3,1.0,1.0,0,0,2
485000.0,3,1.0,1.5,0,0,2
314500.0,3,1.75,1.0,0,500,2
220000.0,2,1.0,1.0,0,0,1
444950.0,3,2.5,1.0,0,690,2
699850.0,4,3.5,2.0,0,0,3
595000.0,3,2.5,2.0,0,0,2
735000.0,4,2.5,2.0,0,0,3
542500.0,4,2.5,2.0,0,0,3
335000.0,2,1.0,1.0,0,0,2
305000.0,2,2.25,2.0,0,0,2
630000.0,3,3.0,2.0,0,360,3
253000.0,2,1.75,1.0,0,360,2
395000.0,4,1.75,1.0,0,990,2
265000.0,3,2.5,1.0,0,200,2
225000.0,2,1.0,1.0,0,0,1
338500.0,4,2.5,2.0,0,0,3
337000.0,4,3.0,2.0,0,0,2
324900.0,3,2.25,2.0,0,0,3
821000.0,3,2.75,1.0,0,1070,3
500000.0,4,2.75,1.0,0,0,3
360000.0,4,2.0,1.0,0,0,2
376000.0,2,1.0,1.0,0,120,1
425000.0,4,1.5,1.0,0,0,2
1180500.0,3,1.75,1.0,0,520,3
710000.0,2,1.5,1.5,0,100,2
585000.0,3,1.75,1.0,0,470,3
1400000.0,5,4.0,2.0,0,0,4
725000.0,3,2.5,2.0,0,0,4
505000.0,4,2.5,1.0,0,1190,3
90000.0,1,1.0,1.0,0,0,1
400000.0,4,2.0,2.0,0,0,2
651000.0,3,1.5,1.5,0,0,2
485000.0,3,2.25,1.0,0,740,2
460000.0,4,2.75,2.0,0,0,3
369000.0,2,1.0,1.0,0,440,2
355000.0,2,1.0,1.0,1,240,1
155000.0,2,1.0,1.0,0,0,2
1000000.0,3,1.0,1.5,0,0,3
419625.0,4,2.5,2.0,0,0,3
435000.0,3,2.0,2.0,0,0,2
379000.0,4,1.75,1.0,0,890,2
293000.0,4,2.25,2.0,0,0,2
592100.0,4,2.75,1.0,0,520,3
362000.0,3,1.75,1.0,0,0,2
227000.0,3,1.0,1.0,0,0,2
213000.0,3,1.75,1.5,0,0,2
338000.0,5,2.5,2.0,0,0,2
163500.0,3,1.0,1.0,0,0,2
199988.0,2,1.0,1.0,0,0,2
1185000.0,3,2.25,1.0,1,410,4
320000.0,4,2.5,2.0,0,0,2
249900.0,2,2.0,2.0,0,0,1
223000.0,2,1.0,1.0,0,0,1
631000.0,4,4.0,1.0,0,1160,2
350000.0,4,2.25,1.0,0,720,2
279000.0,3,1.75,1.0,0,530,2
185000.0,2,1.0,1.0,0,0,1
445000.0,3,2.5,1.0,0,610,3
365000.0,4,2.5,2.0,0,0,3
333500.0,3,1.5,1.0,0,840,2
385000.0,3,2.25,1.0,0,340,3
345000.0,3,1.5,1.0,0,0,2
444500.0,3,2.5,2.0,0,0,2
680000.0,4,1.0,1.5,0,0,2
420000.0,3,1.75,1.0,0,0,2
109500.0,2,1.0,1.0,0,0,1
461000.0,4,2.75,1.0,0,500,2
968000.0,4,1.75,1.0,0,0,3
355000.0,3,1.75,1.0,0,980,2
249000.0,3,1.5,1.0,0,0,2
256500.0,5,2.5,1.0,0,600,2
269000.0,3,2.25,1.0,0,0,3
1350000.0,4,3.5,2.0,0,880,3
885000.0,3,2.25,1.0,0,450,3
455000.0,3,2.0,1.0,0,550,2
740000.0,4,3.5,2.0,0,0,3
326000.0,2,1.5,3.0,0,0,3
568500.0,4,2.5,2.0,0,0,3
620000.0,4,2.5,2.0,0,0,3
283000.0,3,1.75,2.0,0,340,2
875000.0,6,3.25,2.0,0,890,3
289950.0,3,2.5,2.0,0,0,2
252500.0,3,2.5,1.0,0,530,2
376000.0,4,2.25,1.0,0,720,3
635700.0,4,2.5,1.0,0,1380,3
710000.0,4,2.5,2.0,0,0,4
440000.0,3,1.75,1.0,2,590,2
455000.0,2,1.5,1.5,0,0,1
225000.0,2,1.0,1.0,0,0,2
250000.0,3,1.0,1.0,0,0,2
420000.0,5,2.75,1.0,0,980,3
245000.0,2,1.0,1.0,0,0,1
275000.0,4,2.0,1.0,0,0,2
270000.0,3,2.0,1.0,0,940,2
767250.0,4,3.0,2.0,0,460,3
229000.0,3,2.0,1.0,0,0,2
400000.0,3,1.0,1.5,0,0,3
665000.0,5,2.0,1.0,0,1400,3
500000.0,4,2.25,2.0,0,0,2
355500.0,5,2.0,1.0,0,0,2
369000.0,4,2.5,2.0,0,0,3
256000.0,3,1.0,1.0,0,170,2
470000.0,3,2.5,2.0,0,0,3
675000.0,3,2.5,2.0,1,0,3
369950.0,4,2.75,1.0,0,1360,3
1200690.0,5,3.0,2.0,0,0,4
950000.0,3,1.75,2.0,0,280,3
799500.0,4,2.5,2.0,0,0,3
187000.0,2,1.0,1.0,0,0,1
598000.0,5,2.25,2.0,0,0,3
429950.0,3,2.25,1.0,0,720,3
347950.0,5,2.25,1.5,0,0,2
851000.0,3,2.5,2.0,0,0,4
205000.0,3,1.0,1.0,0,0,1
225000.0,3,2.25,1.0,0,480,2
705000.0,4,2.25,1.0,0,1100,3
535000.0,5,2.5,2.0,0,0,3
222500.0,3,2.0,2.0,0,0,2
313500.0,2,1.5,2.0,0,270,3
632000.0,3,2.25,2.0,2,0,3
467000.0,3,2.0,2.0,0,0,2
712000.0,3,2.75,2.0,0,0,3
335000.0,3,1.0,1.0,0,0,2
470000.0,3,3.25,2.0,0,380,3
367000.0,3,1.0,1.0,0,0,2
440500.0,3,2.5,2.0,0,0,2
305000.0,4,1.0,1.0,0,1050,2
635000.0,3,1.75,1.0,2,510,2
342000.0,2,2.5,2.0,0,435,3
245000.0,4,2.5,2.0,0,0,2
395000.0,3,1.0,1.0,0,0,2
660000.0,3,1.75,1.5,0,0,2
570000.0,3,2.5,2.0,0,0,4
552321.0,3,2.5,2.0,0,0,3
1100000.0,2,1.75,1.0,0,0,3
237000.0,3,1.5,1.0,0,0,2
402000.0,2,1.0,1.5,0,0,2
470000.0,3,2.25,1.0,0,0,3
395900.0,3,1.75,1.0,0,940,2
442000.0,2,1.75,1.0,0,0,2
795000.0,4,2.75,2.0,0,0,4
808000.0,4,2.75,2.0,0,0,3
500000.0,4,2.5,2.0,0,0,3
775000.0,4,2.75,2.0,0,0,4
300000.0,5,1.75,1.0,0,1010,2
464600.0,3,1.75,1.5,0,0,2
590000.0,3,1.0,2.0,0,0,3
399000.0,3,2.5,2.0,0,110,2
305000.0,2,1.0,1.0,0,0,2
430000.0,4,2.25,1.0,0,680,2
420000.0,4,2.75,1.0,0,1230,3
585000.0,4,1.75,2.0,2,0,3
255000.0,3,1.0,1.0,0,0,2
305000.0,3,1.0,1.0,0,0,1
396000.0,4,1.0,1.5,0,0,1
347500.0,4,2.5,2.0,0,0,3
900000.0,4,2.5,2.0,0,0,4
425000.0,3,1.75,1.0,0,560,2
429000.0,3,2.5,2.0,0,0,3
540000.0,3,2.25,2.0,0,450,3
324950.0,3,2.0,1.0,0,450,2
221000.0,4,1.75,1.0,0,280,2
405000.0,3,2.0,1.0,0,0,3
1150000.0,3,2.5,1.0,0,0,3
588000.0,4,1.75,1.0,0,420,3
234950.0,3,2.0,1.0,0,0,2
580000.0,4,1.5,1.5,0,700,2
637000.0,5,3.0,1.0,0,620,3
704000.0,4,2.25,1.0,0,1000,3
210000.0,2,1.0,1.0,0,0,1
772000.0,4,2.5,2.0,0,0,3
213500.0,2,1.5,1.5,0,0,2
255000.0,2,1.0,1.0,0,680,1
423500.0,3,2.0,1.0,0,570,3
520000.0,3,1.5,1.0,0,0,3
550000.0,3,2.75,1.0,0,770,3
795000.0,3,2.75,1.0,0,0,3
455000.0,4,2.5,2.0,0,0,3
85000.0,2,1.0,1.0,0,0,1
239000.0,4,2.0,1.5,0,0,1
184900.0,3,1.0,1.0,0,0,1
386000.0,4,2.25,1.0,0,1200,3
415000.0,4,2.5,2.0,0,0,3
685000.0,4,2.25,2.0,0,600,3
340000.0,4,2.5,1.0,0,950,2
442000.0,3,2.5,2.0,0,0,3
280000.0,3,1.0,1.0,0,280,1
1150000.0,5,2.5,2.0,0,0,3
279000.0,3,2.5,2.0,0,0,2
569000.0,4,2.0,1.0,0,670,2
209950.0,2,1.0,1.0,0,0,2
468000.0,3,1.5,1.0,0,0,2
237100.0,3,1.75,1.0,0,0,2
336000.0,4,2.5,2.0,0,0,3
500000.0,4,2.0,2.0,0,0,2
290000.0,3,2.5,2.0,0,0,2
365000.0,5,2.0,1.5,0,0,2
146300.0,3,1.0,1.0,0,0,1
424000.0,3,2.0,1.0,0,500,2
508500.0,4,1.5,1.5,0,0,2
206000.0,2,2.5,2.0,0,0,2
643500.0,3,2.0,2.0,0,0,3
372500.0,4,1.75,2.0,0,0,2
418000.0,2,2.5,2.0,0,0,3
425000.0,4,2.5,2.0,0,0,3
800000.0,4,2.75,2.0,0,0,3
208000.0,2,1.0,1.0,0,0,2
478000.0,3,1.75,1.0,0,1380,3
890000.0,4,2.75,3.0,0,0,3
205000.0,3,1.0,1.0,0,0,1
665000.0,3,2.0,1.5,0,0,3
465000.0,4,2.25,2.0,0,0,3
330000.0,3,2.5,2.0,0,0,2
449400.0,4,3.0,2.0,0,0,2
829000.0,3,2.75,1.0,0,0,3
450000.0,4,1.75,1.0,0,0,3
310000.0,3,1.75,1.0,0,0,2
615000.0,3,2.25,2.0,0,0,3
605000.0,3,2.0,1.0,0,940,3
437500.0,3,2.25,2.0,0,0,3
545000.0,3,1.75,1.5,0,0,2
770000.0,3,2.5,1.0,0,1290,4
600000.0,5,2.25,2.0,0,0,3
560000.0,3,1.0,2.0,0,0,2
560000.0,3,2.0,1.0,0,0,3
345000.0,2,1.0,1.0,0,0,1
589950.0,4,2.5,2.0,0,0,4
327000.0,3,1.5,1.0,0,0,2
150000.0,3,1.0,1.0,0,0,1
425000.0,2,2.5,3.0,0,0,3
350000.0,3,1.0,1.0,0,0,2
273000.0,3,1.75,2.0,0,0,1
750000.0,4,2.25,1.0,0,1080,3
240000.0,3,1.5,1.0,0,0,2
400000.0,3,1.75,1.0,0,0,3
230000.0,3,1.5,1.0,0,650,2
372000.0,4,2.5,2.0,0,0,3
459500.0,3,1.75,1.0,0,440,2
582000.0,3,2.5,2.0,0,0,3
465000.0,4,2.5,1.0,0,750,2
386000.0,3,2.0,1.0,0,0,3
546000.0,3,2.5,2.0,0,0,3
278000.0,3,1.75,1.0,0,650,2
540000.0,3,2.5,2.0,0,0,3
529000.0,4,1.75,2.0,0,0,2
554000.0,4,1.0,1.5,0,0,2
210000.0,3,1.0,1.0,0,300,2
225000.0,2,1.0,1.0,0,0,1
561600.0,4,2.5,2.0,0,0,3
1017100.0,4,3.75,2.0,0,0,4
150000.0,3,1.0,1.0,0,350,2
400950.0,2,1.75,1.0,0,920,2
620000.0,4,2.25,2.0,0,0,3
449000.0,4,2.75,1.5,0,410,3
630000.0,4,2.5,1.0,2,990,2
336000.0,2,1.0,1.0,0,0,1
150000.0,2,1.0,1.0,0,0,1
175000.0,2,1.0,1.0,0,0,1
305000.0,3,2.0,1.0,0,0,3
607500.0,3,1.5,1.0,0,600,2
505000.0,2,1.0,1.0,0,300,2
610000.0,3,2.5,2.0,2,0,4
381000.0,5,2.75,2.0,0,0,3
482000.0,5,2.25,1.0,0,910,3
379950.0,3,1.0,1.0,0,0,2
425000.0,3,2.25,1.0,0,400,2
580000.0,4,2.25,2.0,0,0,3
605000.0,2,1.0,1.0,0,0,2
194000.0,1,1.0,1.0,0,60,3
546200.0,4,2.25,2.0,0,0,3
1395000.0,4,3.5,2.0,0,1000,4
315000.0,3,1.75,1.0,0,620,2
465000.0,3,1.5,1.5,0,0,1
330000.0,2,1.0,1.0,0,580,1
795000.0,4,2.75,2.0,0,0,4
265000.0,4,2.25,1.0,0,1020,2
126500.0,3,1.0,1.0,0,0,1
760000.0,4,2.5,2.0,0,0,3
540000.0,2,1.25,2.0,0,180,3
446000.0,5,2.75,1.0,0,820,2
379000.0,3,2.5,1.0,0,500,2
800000.0,4,2.75,2.0,0,0,3
260000.0,3,1.0,1.0,0,0,2
449950.0,3,1.75,1.0,3,0,2
392000.0,3,2.25,1.0,0,570,2
465000.0,3,2.5,2.0,0,0,3
449950.0,4,2.5,1.0,0,840,2
825000.0,4,2.75,1.0,0,660,2
337000.0,3,1.75,1.0,0,0,2
333000.0,2,1.0,1.0,0,0,1
380000.0,2,2.0,2.0,0,360,3
280000.0,3,2.5,2.0,0,0,3
585000.0,4,2.5,2.0,0,0,3
1200000.0,4,3.5,2.0,0,0,4
300000.0,3,1.0,1.0,0,0,1
558000.0,2,1.75,1.0,0,0,3
199950.0,1,1.5,1.0,0,0,2
515000.0,3,2.25,1.0,0,0,3
590000.0,4,2.5,2.0,0,0,3
813500.0,4,2.0,1.0,0,310,3
725000.0,4,2.5,2.0,0,0,3
490000.0,3,2.25,1.5,0,0,3
325000.0,4,1.5,1.0,0,0,2
649800.0,4,2.5,2.0,0,0,3
425000.0,3,1.0,1.5,0,0,2
460000.0,2,1.0,1.0,0,0,2
750000.0,3,3.25,2.0,0,0,3
566000.0,4,1.75,1.0,0,1100,3
353500.0,2,1.0,1.0,0,0,1
524000.0,3,2.25,1.0,0,0,3
264950.0,4,2.5,2.0,0,0,2
547500.0,3,2.5,2.0,0,0,3
264500.0,3,2.25,2.0,0,0,2
560000.0,3,3.5,2.0,0,380,3
300000.0,2,1.0,1.0,2,0,2
125000.0,3,1.0,1.5,0,0,1
986000.0,4,3.5,2.0,0,920,4
315000.0,4,2.5,1.0,0,400,2
320000.0,4,2.5,2.0,0,0,2
972000.0,4,3.25,2.0,0,0,4
265000.0,4,3.0,2.0,0,0,1
355000.0,2,1.0,1.0,0,0,2
300000.0,3,1.0,1.0,0,0,1
474950.0,5,2.5,1.0,0,620,2
470000.0,4,2.0,2.0,0,0,2
437500.0,3,1.0,1.0,0,0,2
237600.0,2,1.0,1.0,0,0,1
162950.0,2,1.0,1.0,0,0,3
635000.0,3,2.5,1.0,0,570,3
735000.0,4,3.0,1.5,0,780,3
346500.0,3,3.25,2.0,0,280,3
655000.0,4,2.5,1.0,0,740,3
425000.0,3,1.75,1.0,0,0,2
137000.0,3,1.0,1.0,0,0,1
557500.0,3,2.5,2.0,0,0,3
415000.0,4,2.25,2.0,0,0,3
830000.0,5,2.25,2.0,0,0,3
949000.0,4,3.0,2.0,0,0,4
420000.0,3,1.0,1.0,0,0,2
353000.0,2,1.0,1.0,0,0,2
560000.0,3,1.75,1.5,0,0,3
445700.0,3,2.5,3.0,0,0,3
226000.0,4,1.0,1.5,0,0,2
358000.0,3,1.0,1.0,0,0,2
501000.0,3,1.75,1.0,0,740,2
609000.0,4,2.5,1.0,0,1400,3
734950.0,4,3.25,2.0,0,1230,4
725000.0,5,2.5,1.0,0,1380,3
350500.0,3,2.25,1.0,0,480,2
610000.0,5,2.5,1.0,0,2000,3
605125.0,2,1.0,1.0,0,250,2
1388000.0,4,2.25,2.0,0,0,3
550000.0,3,2.25,2.0,0,0,3
335000.0,2,1.75,2.0,0,300,2
397000.0,3,2.0,1.0,0,0,2
240000.0,3,2.0,1.0,0,0,2
240000.0,3,2.0,1.0,0,0,2
262500.0,2,1.5,1.0,0,0,2
440000.0,3,1.5,1.0,0,1060,2
160000.0,3,1.0,1.5,0,0,1
427000.0,4,1.0,1.5,0,0,2
480000.0,4,2.5,2.0,0,0,3
615000.0,4,1.75,1.0,0,340,3
542500.0,3,2.5,2.5,0,320,3
191000.0,2,1.0,1.0,0,0,1
730000.0,4,2.5,2.0,0,0,3
129000.0,1,1.0,1.0,0,0,1
284000.0,3,1.5,1.0,0,0,2
645000.0,3,2.5,2.0,0,0,3
218000.0,3,1.5,1.0,0,0,2
225000.0,2,1.0,1.0,0,0,1
626000.0,3,2.25,2.0,0,0,3
499950.0,4,2.5,2.0,0,0,3
405000.0,4,1.75,1.0,0,1090,2
152500.0,3,1.0,1.0,0,0,1
325000.0,4,2.5,2.0,0,0,3
475300.0,3,1.0,1.0,0,1000,2
485000.0,3,1.75,1.0,0,970,2
720000.0,3,2.5,2.0,0,600,2
465000.0,3,1.75,1.0,0,0,2
489000.0,3,1.5,1.0,0,100,2
288000.0,3,2.25,1.0,0,810,2
225000.0,3,1.75,1.0,0,0,2
580000.0,3,2.5,2.0,0,0,3
325000.0,4,2.25,2.0,0,0,2
421000.0,3,1.75,1.0,0,0,2
316000.0,3,2.5,2.0,0,0,3
229950.0,3,0.75,1.0,0,0,1
335000.0,3,2.0,1.0,0,0,1
339000.0,3,2.5,2.0,0,0,2
414950.0,4,1.75,1.0,0,1100,2
650000.0,4,2.0,1.0,0,0,3
445000.0,3,2.5,2.0,0,0,3
295000.0,3,2.25,2.0,0,0,3
296500.0,3,1.5,1.0,0,0,2
440000.0,4,2.75,1.0,0,480,3
420000.0,5,1.5,1.0,0,0,2
302000.0,3,2.5,2.0,0,0,3
350000.0,4,1.75,1.0,0,0,3
645000.0,3,2.0,1.0,0,730,2
430000.0,4,2.75,1.0,0,600,2
413000.0,4,1.0,1.0,0,600,2
420000.0,3,1.0,1.0,0,0,2
495000.0,3,2.25,1.0,0,550,2
965000.0,4,2.5,2.0,0,0,4
636100.0,3,1.0,1.5,0,0,2
720000.0,4,2.5,2.0,0,0,3
298000.0,3,1.75,1.0,0,280,3
370000.0,4,2.5,2.0,0,0,3
230000.0,5,1.0,1.0,0,0,2
290000.0,3,2.0,1.0,0,0,2
420000.0,4,2.25,1.0,0,1370,3
917000.0,4,2.5,2.0,2,0,4
482000.0,3,2.25,2.0,0,0,2
488000.0,3,1.75,2.0,0,0,3
760369.0,5,2.5,2.0,0,0,3
170000.0,2,1.0,1.0,0,0,3
625000.0,3,2.5,1.0,0,890,3
357000.0,3,1.5,1.0,0,510,2
583000.0,3,2.25,1.0,0,480,3
173250.0,3,2.0,1.0,0,0,2
414050.0,4,2.0,1.5,0,0,2
465000.0,4,2.25,2.0,0,0,2
425000.0,3,2.25,1.0,0,0,3
179950.0,2,1.0,1.0,0,0,1
275000.0,3,2.5,2.0,0,0,2
190000.0,4,2.5,2.0,0,0,2
165000.0,3,1.0,1.0,0,0,1
600000.0,2,2.0,1.0,0,0,1
710000.0,3,2.25,2.0,0,0,3
875000.0,5,3.25,2.0,0,1510,4
269950.0,3,2.5,2.0,0,0,2
838000.0,4,2.5,2.0,0,0,3
670500.0,4,2.0,1.0,0,0,2
420000.0,4,1.5,1.0,0,400,2
360000.0,3,1.75,1.0,0,0,2
562500.0,4,2.5,2.0,0,0,3
360500.0,3,2.5,1.0,0,1650,3
389999.0,3,2.25,2.0,0,145,2
247500.0,4,2.0,1.0,0,700,2
208000.0,3,1.0,1.0,0,0,1
455000.0,3,2.5,2.0,0,0,2
379400.0,4,1.75,1.0,0,1060,2
190000.0,3,1.5,1.0,0,0,1
326188.0,3,1.0,1.0,0,0,2
168000.0,2,2.5,2.0,0,0,2
314000.0,4,2.5,2.0,0,0,3
630000.0,4,2.75,2.0,0,0,3
550000.0,3,1.75,1.0,0,0,2
530000.0,4,2.25,2.0,0,0,3
400000.0,3,2.5,2.0,0,0,3
700000.0,5,2.75,2.0,2,0,3
272000.0,3,2.5,2.0,0,0,2
600000.0,4,2.5,2.0,0,0,3
450600.0,2,1.0,1.5,0,0,2
550000.0,3,2.25,2.0,2,0,4
225000.0,3,1.0,1.0,0,0,1
132825.0,3,1.5,1.0,0,0,1
219950.0,3,1.5,1.0,0,0,1
580000.0,5,2.0,1.0,0,970,2
568000.0,3,1.75,1.0,2,630,2
406000.0,3,1.75,1.0,0,240,2
415000.0,3,2.5,2.0,0,0,3
390000.0,3,1.5,1.0,0,0,2
251000.0,3,1.75,1.0,0,0,3
